epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,231.788,0.44641,0.41514,0.86118,0.90905,0.93883,0.9503,0.81552,0.5205,0.41611,0.8627,0.000339673,0.000339673,0.000339673
79,234.668,0.4972,0.46413,0.8859,0.90807,0.93847,0.9505,0.8165,0.52973,0.41584,0.8629,0.000325526,0.000325526,0.000325526
80,237.636,0.44152,0.42886,0.853,0.90728,0.94601,0.95082,0.80416,0.50923,0.4097,0.85908,0.000311379,0.000311379,0.000311379
81,240.593,0.46765,0.45381,0.86236,0.9056,0.93902,0.95325,0.80257,0.5225,0.42568,0.85892,0.000297232,0.000297232,0.000297232
82,243.53,0.42963,0.42448,0.86127,0.94967,0.89705,0.95267,0.78395,0.54031,0.4487,0.85952,0.000283085,0.000283085,0.000283085
83,246.423,0.45773,0.43528,0.86474,0.90565,0.94614,0.95016,0.7965,0.5188,0.43334,0.85662,0.000268938,0.000268938,0.000268938
84,249.278,0.40778,0.40876,0.85133,0.9511,0.91122,0.95254,0.81913,0.50388,0.42909,0.85015,0.000254791,0.000254791,0.000254791
85,252.151,0.4343,0.42426,0.88281,0.95073,0.91161,0.94936,0.81449,0.50303,0.42244,0.84815,0.000240644,0.000240644,0.000240644
86,255.06,0.4229,0.42541,0.8438,0.94696,0.91243,0.95419,0.82138,0.50111,0.41584,0.84729,0.000226497,0.000226497,0.000226497
87,257.948,0.46385,0.42991,0.87385,0.94588,0.91176,0.95408,0.8157,0.49367,0.41383,0.84374,0.000212349,0.000212349,0.000212349
88,260.824,0.42306,0.44742,0.86337,0.95377,0.89356,0.95193,0.81494,0.50714,0.41098,0.8439,0.000198202,0.000198202,0.000198202
89,263.685,0.5147,0.459,0.90065,0.94811,0.91229,0.95351,0.81426,0.50136,0.41671,0.84275,0.000184055,0.000184055,0.000184055
90,266.546,0.46708,0.45795,0.87399,0.95056,0.91314,0.95048,0.81697,0.49425,0.42475,0.84247,0.000169908,0.000169908,0.000169908
91,277.543,0.46883,0.49585,0.86074,0.9092,0.94715,0.94691,0.81869,0.50414,0.42747,0.84434,0.000155761,0.000155761,0.000155761
92,280.379,0.44433,0.4661,0.83829,0.91047,0.94655,0.94756,0.81223,0.50913,0.42223,0.84707,0.000141614,0.000141614,0.000141614
93,283.304,0.51217,0.50525,0.8727,0.91089,0.94615,0.94575,0.81007,0.50498,0.41866,0.85104,0.000127467,0.000127467,0.000127467
94,286.122,0.44335,0.47363,0.83692,0.91055,0.94664,0.94758,0.81093,0.50176,0.41166,0.8513,0.00011332,0.00011332,0.00011332
95,288.951,0.42784,0.47378,0.83274,0.95869,0.90793,0.94819,0.80797,0.50813,0.4038,0.84983,9.91726e-05,9.91726e-05,9.91726e-05
96,291.79,0.40376,0.46131,0.82825,0.91113,0.94673,0.94773,0.80432,0.50264,0.39666,0.84527,8.50255e-05,8.50255e-05,8.50255e-05
97,294.616,0.40748,0.4539,0.82463,0.91067,0.94689,0.9468,0.80224,0.49654,0.39173,0.84167,7.08784e-05,7.08784e-05,7.08784e-05
98,297.48,0.4038,0.44427,0.83334,0.95854,0.90645,0.94953,0.81152,0.48566,0.38184,0.83858,5.67313e-05,5.67313e-05,5.67313e-05
99,300.417,0.41398,0.45394,0.81107,0.95846,0.90552,0.94999,0.81586,0.47518,0.37642,0.83839,4.25842e-05,4.25842e-05,4.25842e-05
100,303.352,0.41214,0.43947,0.83658,0.95842,0.90515,0.95055,0.82257,0.4724,0.37758,0.83773,2.84371e-05,2.84371e-05,2.84371e-05
