epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,261.76,0.67254,0.67201,0.91141,0.96379,0.99699,0.99447,0.85596,0.51718,0.45786,0.84657,0.0003466,0.0003466,0.0003466
68,265.673,0.63879,0.69185,0.88518,0.96882,0.99393,0.99447,0.86894,0.51756,0.44859,0.84715,0.0003367,0.0003367,0.0003367
69,269.402,0.57503,0.63933,0.86749,0.96863,0.99123,0.99378,0.85117,0.52613,0.43881,0.85164,0.0003268,0.0003268,0.0003268
70,273.144,0.6107,0.64088,0.86832,0.97295,0.99503,0.99447,0.85972,0.50893,0.43425,0.84468,0.0003169,0.0003169,0.0003169
71,277.042,0.58849,0.62946,0.89443,0.9827,0.99369,0.995,0.87107,0.48777,0.41872,0.84225,0.000307,0.000307,0.000307
72,280.949,0.62346,0.64878,0.89613,0.97841,1,0.99447,0.86816,0.48478,0.42046,0.84095,0.0002971,0.0002971,0.0002971
73,285.217,0.61898,0.62621,0.8803,0.97439,0.99512,0.99307,0.87252,0.4858,0.42987,0.84255,0.0002872,0.0002872,0.0002872
74,290.192,0.58551,0.61722,0.87119,0.96943,0.98845,0.99275,0.87075,0.48034,0.43371,0.84076,0.0002773,0.0002773,0.0002773
75,294.02,0.61751,0.61543,0.88534,0.96944,0.99596,0.99393,0.88857,0.47633,0.42392,0.83703,0.0002674,0.0002674,0.0002674
76,298.17,0.60444,0.62078,0.87163,0.9734,0.99147,0.9942,0.8795,0.4595,0.4209,0.83324,0.0002575,0.0002575,0.0002575
77,302.307,0.58541,0.59167,0.89285,0.97191,0.99207,0.99447,0.8873,0.44749,0.41649,0.83132,0.0002476,0.0002476,0.0002476
78,306.341,0.56055,0.60219,0.86596,0.96267,0.9964,0.99449,0.89309,0.44458,0.40957,0.83146,0.0002377,0.0002377,0.0002377
79,310.509,0.57839,0.59415,0.87979,0.97261,0.99164,0.99449,0.89154,0.44656,0.40026,0.83388,0.0002278,0.0002278,0.0002278
80,314.59,0.54751,0.58031,0.86242,0.97383,0.99793,0.99473,0.87579,0.45104,0.40233,0.83591,0.0002179,0.0002179,0.0002179
81,318.558,0.55085,0.55342,0.87773,0.9772,0.99896,0.995,0.86249,0.44909,0.39994,0.83388,0.000208,0.000208,0.000208
82,322.809,0.56073,0.59598,0.88317,0.98195,0.98805,0.995,0.86492,0.449,0.39501,0.83092,0.0001981,0.0001981,0.0001981
83,327.04,0.55657,0.56764,0.87989,0.98842,0.98077,0.995,0.89151,0.44623,0.40225,0.83069,0.0001882,0.0001882,0.0001882
84,331.197,0.54844,0.59067,0.87075,0.98791,0.98479,0.99473,0.88223,0.45041,0.40843,0.83215,0.0001783,0.0001783,0.0001783
85,335.323,0.56112,0.58996,0.87101,0.97705,0.98751,0.99449,0.89038,0.43744,0.39822,0.82959,0.0001684,0.0001684,0.0001684
86,339.352,0.56167,0.56971,0.85249,0.9737,0.98581,0.99421,0.888,0.42707,0.39251,0.82776,0.0001585,0.0001585,0.0001585
87,343.435,0.55396,0.55245,0.87523,0.97212,0.99131,0.99421,0.88247,0.42796,0.39379,0.82789,0.0001486,0.0001486,0.0001486
88,347.382,0.52878,0.54847,0.86554,0.97484,0.98996,0.99421,0.89582,0.42481,0.39853,0.82685,0.0001387,0.0001387,0.0001387
89,351.204,0.52434,0.55889,0.87833,0.97408,0.9877,0.99449,0.89482,0.42048,0.39972,0.8254,0.0001288,0.0001288,0.0001288
90,355.025,0.52138,0.56055,0.86228,0.97673,0.99352,0.99473,0.89967,0.41854,0.39342,0.82377,0.0001189,0.0001189,0.0001189
91,366.403,0.53402,0.67582,0.8657,0.98035,0.98903,0.995,0.88897,0.42196,0.38481,0.82269,0.000109,0.000109,0.000109
92,370.234,0.53206,0.64979,0.84356,0.98505,0.9882,0.995,0.88512,0.42503,0.38021,0.82428,9.91e-05,9.91e-05,9.91e-05
93,374.039,0.50952,0.61958,0.85751,0.98521,0.98933,0.995,0.86892,0.43495,0.38181,0.82674,8.92e-05,8.92e-05,8.92e-05
94,377.773,0.50367,0.63894,0.83325,0.98545,0.98915,0.995,0.87543,0.42991,0.38076,0.82642,7.93e-05,7.93e-05,7.93e-05
95,381.626,0.48286,0.63686,0.85172,0.98474,0.98963,0.995,0.87652,0.41844,0.37635,0.82604,6.94e-05,6.94e-05,6.94e-05
96,385.297,0.51214,0.62561,0.86075,0.98334,0.99115,0.99491,0.88222,0.41773,0.37605,0.82653,5.95e-05,5.95e-05,5.95e-05
97,389.022,0.49297,0.61791,0.8557,0.98094,0.99448,0.995,0.8909,0.41641,0.3765,0.82549,4.96e-05,4.96e-05,4.96e-05
98,392.834,0.50333,0.60156,0.85987,0.9783,0.99541,0.995,0.88908,0.41679,0.37732,0.82499,3.97e-05,3.97e-05,3.97e-05
99,396.603,0.46859,0.60469,0.85151,0.9803,0.99603,0.995,0.88879,0.41485,0.37454,0.82384,2.98e-05,2.98e-05,2.98e-05
100,400.307,0.47767,0.61167,0.83725,0.97622,0.99447,0.995,0.88266,0.41482,0.37353,0.8238,1.99e-05,1.99e-05,1.99e-05
