epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,282.025,0.6984,0.8116,0.9149,0.99033,0.97566,0.99248,0.83981,0.58219,0.49785,0.885,0.0003862,0.0003862,0.0003862
64,286.04,0.64683,0.77126,0.91245,0.98992,0.9767,0.995,0.84715,0.57061,0.48063,0.88298,0.0003763,0.0003763,0.0003763
65,290.56,0.67323,0.79864,0.90196,0.97762,0.9979,0.995,0.86035,0.58842,0.47027,0.88376,0.0003664,0.0003664,0.0003664
66,295.667,0.66745,0.73849,0.91079,0.96664,0.99508,0.99447,0.84496,0.59648,0.47958,0.88064,0.0003565,0.0003565,0.0003565
67,301.351,0.67577,0.77087,0.91009,0.94471,0.99104,0.99211,0.84016,0.58838,0.50252,0.87627,0.0003466,0.0003466,0.0003466
68,305.673,0.71677,0.80628,0.90792,0.976,0.99114,0.99447,0.85023,0.55984,0.47633,0.87162,0.0003367,0.0003367,0.0003367
69,309.595,0.60311,0.73115,0.8794,0.97392,0.99361,0.99393,0.85892,0.54119,0.46308,0.86572,0.0003268,0.0003268,0.0003268
70,313.638,0.62805,0.74463,0.87702,0.97347,0.9935,0.99393,0.85321,0.54032,0.46173,0.86587,0.0003169,0.0003169,0.0003169
71,317.568,0.63965,0.74965,0.92234,0.97717,0.98833,0.99473,0.84665,0.53238,0.45701,0.86418,0.000307,0.000307,0.000307
72,321.46,0.66575,0.76538,0.91501,0.98316,0.98229,0.995,0.84442,0.53175,0.45246,0.86238,0.0002971,0.0002971,0.0002971
73,325.341,0.64515,0.7426,0.89047,0.98373,0.98611,0.99447,0.84447,0.53844,0.45154,0.86145,0.0002872,0.0002872,0.0002872
74,329.269,0.62474,0.7331,0.8836,0.9732,0.99545,0.99447,0.8508,0.53658,0.45811,0.86251,0.0002773,0.0002773,0.0002773
75,333.296,0.64712,0.7248,0.89824,0.97701,1,0.9942,0.84425,0.54017,0.44459,0.86245,0.0002674,0.0002674,0.0002674
76,337.15,0.64357,0.72803,0.88885,0.977,0.99937,0.9942,0.84333,0.55517,0.45211,0.86086,0.0002575,0.0002575,0.0002575
77,341.28,0.59893,0.7002,0.89992,0.9662,0.99604,0.99421,0.85728,0.51812,0.44058,0.8592,0.0002476,0.0002476,0.0002476
78,345.197,0.59649,0.69551,0.8786,0.97039,0.98672,0.99421,0.85406,0.50205,0.43026,0.85824,0.0002377,0.0002377,0.0002377
79,349.225,0.6013,0.70065,0.89526,0.98257,0.98229,0.99449,0.86364,0.49195,0.42829,0.85509,0.0002278,0.0002278,0.0002278
80,353.183,0.57825,0.65595,0.87429,0.97298,0.99478,0.99447,0.86704,0.48851,0.4307,0.85252,0.0002179,0.0002179,0.0002179
81,357.07,0.55755,0.63614,0.8824,0.96602,0.9967,0.99447,0.86372,0.4834,0.43134,0.85258,0.000208,0.000208,0.000208
82,360.986,0.58569,0.66055,0.89324,0.98043,0.99018,0.99473,0.86344,0.47835,0.42871,0.85233,0.0001981,0.0001981,0.0001981
83,365.001,0.56973,0.66213,0.88815,0.97788,0.98456,0.995,0.87181,0.48745,0.43237,0.85524,0.0001882,0.0001882,0.0001882
84,368.979,0.57121,0.68639,0.88562,0.96047,1,0.995,0.87046,0.48442,0.43515,0.85418,0.0001783,0.0001783,0.0001783
85,372.961,0.58241,0.6871,0.88552,0.96044,1,0.995,0.87342,0.47227,0.42197,0.85246,0.0001684,0.0001684,0.0001684
86,376.978,0.59197,0.67315,0.86122,0.96423,1,0.995,0.87834,0.46759,0.41333,0.85048,0.0001585,0.0001585,0.0001585
87,381.095,0.57063,0.65896,0.88369,0.9635,0.99766,0.995,0.87494,0.46237,0.41574,0.84968,0.0001486,0.0001486,0.0001486
88,385.213,0.56039,0.6329,0.8784,0.96764,0.99725,0.995,0.87399,0.46471,0.40575,0.84811,0.0001387,0.0001387,0.0001387
89,389.199,0.55863,0.64415,0.897,0.98282,0.99608,0.995,0.8719,0.46017,0.40541,0.84497,0.0001288,0.0001288,0.0001288
90,393.142,0.52906,0.63734,0.87224,0.9837,0.99773,0.995,0.87345,0.46221,0.40605,0.84485,0.0001189,0.0001189,0.0001189
91,404.434,0.52502,0.78432,0.87349,0.98542,0.99936,0.995,0.86523,0.46684,0.40513,0.84734,0.000109,0.000109,0.000109
92,408.511,0.5195,0.76051,0.85797,0.98516,0.99795,0.995,0.87102,0.46639,0.40654,0.84785,9.91e-05,9.91e-05,9.91e-05
93,412.433,0.52852,0.74321,0.87459,0.98507,0.99777,0.995,0.87293,0.47725,0.41443,0.8518,8.92e-05,8.92e-05,8.92e-05
94,416.503,0.51884,0.75233,0.85004,0.98449,0.99655,0.995,0.86871,0.47236,0.4171,0.85048,7.93e-05,7.93e-05,7.93e-05
95,420.509,0.52361,0.76474,0.87917,0.98354,0.99735,0.995,0.86957,0.46902,0.41347,0.84887,6.94e-05,6.94e-05,6.94e-05
96,424.521,0.51707,0.74492,0.87542,0.98187,0.99951,0.995,0.87505,0.46969,0.4098,0.84864,5.95e-05,5.95e-05,5.95e-05
97,428.388,0.49771,0.73289,0.86824,0.98256,0.99882,0.995,0.87832,0.46324,0.40224,0.84728,4.96e-05,4.96e-05,4.96e-05
98,432.172,0.52267,0.72416,0.87585,0.98191,0.99883,0.995,0.87844,0.45786,0.40188,0.84588,3.97e-05,3.97e-05,3.97e-05
99,436.061,0.49548,0.69244,0.87125,0.983,0.9987,0.995,0.88196,0.45378,0.40089,0.84483,2.98e-05,2.98e-05,2.98e-05
100,440.15,0.50465,0.72659,0.85077,0.98276,0.99898,0.995,0.88035,0.4491,0.40044,0.84365,1.99e-05,1.99e-05,1.99e-05
