epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,3471.01,1.06942,0.87273,1.03956,0.8573,0.86587,0.90811,0.61596,1.09676,0.88085,0.99105,0.000261065,0.000261065,0.000261065
74,3484.89,1.06973,0.86784,1.0294,0.79879,0.92858,0.92779,0.63177,1.07722,0.8481,0.9867,0.000252066,0.000252066,0.000252066
75,3498.78,1.04139,0.86074,1.0301,0.8527,0.89175,0.92321,0.6368,1.08372,0.8397,0.9893,0.000243067,0.000243067,0.000243067
76,3512.76,1.04673,0.81238,1.00669,0.84949,0.87759,0.92921,0.63631,1.09499,0.8435,0.99384,0.000234068,0.000234068,0.000234068
77,3526.66,1.09399,0.86543,1.04667,0.84611,0.89452,0.93479,0.63509,1.09556,0.8491,0.99832,0.000225068,0.000225068,0.000225068
78,3540.6,1.09265,0.88377,1.06238,0.82308,0.89013,0.93122,0.63318,1.07515,0.81953,0.99484,0.000216069,0.000216069,0.000216069
79,3585.95,0.98899,0.82348,1.01098,0.86973,0.85458,0.93053,0.63749,1.05366,0.81342,0.98473,0.00020707,0.00020707,0.00020707
80,3599.98,1.01105,0.84912,1.00498,0.85722,0.8769,0.92601,0.64016,1.07702,0.80022,0.98941,0.000198071,0.000198071,0.000198071
81,3613.89,1.0717,0.82362,1.01189,0.86313,0.87315,0.92325,0.64076,1.04005,0.80239,0.98177,0.000189072,0.000189072,0.000189072
82,3627.82,1.08531,0.84583,1.0574,0.88129,0.86163,0.93013,0.64193,1.02914,0.79061,0.97584,0.000180073,0.000180073,0.000180073
83,3641.76,1.00869,0.85226,0.98296,0.8756,0.845,0.92999,0.64431,1.02405,0.7848,0.97235,0.000171074,0.000171074,0.000171074
84,3655.71,1.03006,0.82377,1.03189,0.84805,0.86977,0.92206,0.63554,1.04535,0.78859,0.97377,0.000162075,0.000162075,0.000162075
85,3669.63,0.97738,0.81128,0.99558,0.84465,0.87346,0.92174,0.64141,1.03574,0.81434,0.96869,0.000153076,0.000153076,0.000153076
86,3683.62,1.01102,0.84112,0.98855,0.80206,0.91175,0.92305,0.64451,1.0204,0.81728,0.96266,0.000144077,0.000144077,0.000144077
87,3697.57,0.96295,0.80705,1.00734,0.83509,0.9148,0.92767,0.65332,0.99964,0.79352,0.95956,0.000135077,0.000135077,0.000135077
88,3711.62,1.05699,0.81933,1.02882,0.87087,0.85107,0.92235,0.65787,0.98823,0.77633,0.95839,0.000126078,0.000126078,0.000126078
89,3745.93,0.93429,0.77813,0.98334,0.85944,0.87758,0.92207,0.65393,0.98257,0.77421,0.95855,0.000117079,0.000117079,0.000117079
90,3759.84,0.91369,0.77089,0.97101,0.82703,0.89267,0.92494,0.64994,0.97892,0.77196,0.95805,0.00010808,0.00010808,0.00010808
91,3773.56,1.01642,0.86585,1.01523,0.84376,0.89123,0.92912,0.64512,0.98337,0.77134,0.95505,9.9081e-05,9.9081e-05,9.9081e-05
92,3787.19,1.01463,0.86786,1.02851,0.80915,0.90611,0.92483,0.63241,1.01651,0.77938,0.96058,9.00819e-05,9.00819e-05,9.00819e-05
93,3801.22,0.95042,0.83011,0.98265,0.83804,0.88616,0.92842,0.63426,1.00141,0.7832,0.95563,8.10828e-05,8.10828e-05,8.10828e-05
94,3815.52,1.02843,0.84271,1.0261,0.83663,0.89388,0.93207,0.6483,0.99141,0.78757,0.95252,7.20837e-05,7.20837e-05,7.20837e-05
95,3830.45,0.98572,0.8139,1.01033,0.85433,0.88141,0.93098,0.64979,0.97897,0.77826,0.95199,6.30846e-05,6.30846e-05,6.30846e-05
96,3846.15,1.00588,0.85794,1.02928,0.86318,0.88763,0.93187,0.64665,0.9775,0.76995,0.95112,5.40855e-05,5.40855e-05,5.40855e-05
97,3862.03,0.97824,0.81435,1.01434,0.86794,0.87439,0.93349,0.64749,0.97347,0.76331,0.94942,4.50864e-05,4.50864e-05,4.50864e-05
98,3928.78,0.98387,0.80645,0.99724,0.86684,0.86993,0.93323,0.64914,0.96826,0.75946,0.94769,3.60873e-05,3.60873e-05,3.60873e-05
99,3942.34,0.96392,0.79494,0.98332,0.85781,0.8748,0.93416,0.64969,0.95986,0.75851,0.94604,2.70882e-05,2.70882e-05,2.70882e-05
100,3956.01,1.01671,0.80653,1.01681,0.86308,0.88214,0.92993,0.65009,0.95574,0.75489,0.94447,1.80891e-05,1.80891e-05,1.80891e-05
