epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,38.2545,1.04622,2.09052,1.07277,0.93119,0.24849,0.34963,0.2312,1.27191,2.36832,1.17163,0.0008812,0.0008812,0.0008812
14,40.6629,0.93203,2.49793,0.91936,0.76644,0.38339,0.40202,0.28164,1.17459,2.09039,1.12006,0.0008713,0.0008713,0.0008713
15,42.7848,1.04237,1.99765,1.11862,0.87615,0.18857,0.29117,0.21273,1.13183,2.27245,1.1376,0.0008614,0.0008614,0.0008614
16,45.0735,0.89005,1.74907,0.99625,0.83552,0.34031,0.39592,0.26466,1.15428,1.88487,1.13548,0.0008515,0.0008515,0.0008515
17,47.3062,1.28897,2.52722,1.29374,0.87877,0.38944,0.43533,0.30186,1.10695,1.78931,1.11224,0.0008416,0.0008416,0.0008416
18,49.7303,0.96154,1.73955,1.04366,0.88296,0.40783,0.51735,0.34437,1.12052,1.57661,1.12035,0.0008317,0.0008317,0.0008317
19,52.0619,1.06367,1.65062,1.04761,0.88,0.41514,0.46531,0.33138,1.07693,1.4251,1.14914,0.0008218,0.0008218,0.0008218
20,54.214,1.05307,1.83231,1.04712,0.88133,0.40623,0.46632,0.34072,1.11286,1.53303,1.18261,0.0008119,0.0008119,0.0008119
21,56.4371,0.94287,1.56304,1.03079,0.90639,0.44551,0.48017,0.33593,1.12751,1.54447,1.1815,0.000802,0.000802,0.000802
22,58.8202,0.95305,1.49601,0.97818,0.89803,0.45767,0.54498,0.35443,1.05683,1.44596,1.1514,0.0007921,0.0007921,0.0007921
23,61.0622,0.99121,1.62091,1.04547,0.87872,0.39075,0.57257,0.36178,1.1014,1.58626,1.12443,0.0007822,0.0007822,0.0007822
24,63.371,0.95074,1.41492,0.99392,0.80738,0.42675,0.58068,0.36471,1.0511,1.39392,1.07348,0.0007723,0.0007723,0.0007723
25,65.784,0.86446,1.28391,0.96294,0.90586,0.51429,0.73567,0.41263,1.03817,1.2044,1.0951,0.0007624,0.0007624,0.0007624
26,68.0462,0.88399,1.28126,0.99111,0.88485,0.54855,0.73901,0.44818,1.04197,1.12139,1.10735,0.0007525,0.0007525,0.0007525
27,70.544,0.89865,1.26298,0.99162,0.94781,0.54252,0.95461,0.57562,0.97484,1.07351,1.10931,0.0007426,0.0007426,0.0007426
28,72.9909,0.77081,1.15407,0.93469,0.88929,0.51786,0.93333,0.61149,1.02945,1.04088,1.1092,0.0007327,0.0007327,0.0007327
29,75.6305,0.93446,1.29782,1.01098,0.87512,0.49429,0.81496,0.56941,0.94427,1.08113,1.05423,0.0007228,0.0007228,0.0007228
30,78.1426,0.86693,1.3805,1.07609,0.9711,0.4667,0.80973,0.57648,0.94853,1.04148,1.04505,0.0007129,0.0007129,0.0007129
31,80.2234,0.88953,1.26856,0.98573,0.90955,0.52286,0.79512,0.5779,0.9658,0.96645,1.07554,0.000703,0.000703,0.000703
32,82.8036,0.81198,1.14723,0.95261,0.9057,0.58,0.84183,0.54173,0.97653,0.9733,1.08729,0.0006931,0.0006931,0.0006931
33,85.5091,0.87897,1.13441,0.93462,0.96766,0.54424,0.8845,0.61501,0.95865,0.79253,1.08198,0.0006832,0.0006832,0.0006832
34,87.9314,0.84799,1.16504,0.94277,0.8786,0.75113,0.96025,0.7057,0.97441,0.8473,1.09195,0.0006733,0.0006733,0.0006733
35,90.3832,0.82086,1.08387,0.93727,0.87084,0.64614,0.94111,0.7028,1.01135,0.81795,1.10362,0.0006634,0.0006634,0.0006634
36,92.7186,0.74591,1.18403,0.9619,0.91493,0.61239,0.94968,0.71317,0.95543,0.87775,1.08442,0.0006535,0.0006535,0.0006535
37,95.0614,0.8047,1.09388,0.96311,0.85792,0.7351,0.94841,0.73002,0.94837,0.82278,1.08136,0.0006436,0.0006436,0.0006436
38,97.2617,0.81893,1.01328,0.9589,0.90891,0.66639,0.95211,0.73827,0.89068,0.79989,1.06951,0.0006337,0.0006337,0.0006337
39,99.8932,0.77892,1.06372,0.90259,0.86752,0.75143,0.95314,0.74348,0.92827,0.75631,1.07777,0.0006238,0.0006238,0.0006238
40,102.568,0.77622,1.09248,0.95297,0.88549,0.75896,0.984,0.77123,0.9216,0.82247,1.06497,0.0006139,0.0006139,0.0006139
41,105.044,0.71649,1.0993,0.93114,0.94753,0.74912,0.98577,0.73341,0.89866,0.77113,1.06451,0.000604,0.000604,0.000604
42,107.283,0.77347,1.02321,0.89156,0.91052,0.71143,0.94755,0.74016,0.88304,0.72954,1.05881,0.0005941,0.0005941,0.0005941
43,109.938,0.75628,1.00248,0.93504,0.91979,0.74417,0.94571,0.74,0.86163,0.69,1.05258,0.0005842,0.0005842,0.0005842
44,112.3,0.89759,1.01305,0.92312,0.90737,0.73366,0.94673,0.75475,0.88442,0.70831,1.0517,0.0005743,0.0005743,0.0005743
45,114.509,0.72241,0.95037,0.90495,0.87835,0.74377,0.94247,0.75621,0.90812,0.70748,1.03999,0.0005644,0.0005644,0.0005644
46,116.802,0.68934,1.10335,0.93829,0.92099,0.69429,0.94304,0.78505,0.88296,0.69589,1.01294,0.0005545,0.0005545,0.0005545
47,119.321,0.68412,1.03567,0.90942,0.75607,0.95143,0.94408,0.80293,0.81927,0.68064,0.98879,0.0005446,0.0005446,0.0005446
48,121.718,0.65121,0.88883,0.92753,0.92534,0.72833,0.95489,0.83275,0.75819,0.5991,0.97422,0.0005347,0.0005347,0.0005347
49,124.099,0.69431,1.09489,0.94262,0.95112,0.74832,0.98261,0.82742,0.79313,0.61402,0.98759,0.0005248,0.0005248,0.0005248
50,126.453,0.6992,0.86913,0.89325,0.91751,0.75143,0.97218,0.80443,0.83891,0.64302,1.00813,0.0005149,0.0005149,0.0005149
51,128.91,0.67863,0.88217,0.8591,0.88738,0.75143,0.97238,0.80504,0.81605,0.64272,1.00727,0.000505,0.000505,0.000505
52,131.48,0.70771,0.85122,0.87753,0.92121,0.75143,0.97636,0.80573,0.81151,0.61331,1.0139,0.0004951,0.0004951,0.0004951
53,133.674,0.64748,0.81123,0.93231,0.67163,0.95143,0.96747,0.81034,0.84976,0.63016,1.02049,0.0004852,0.0004852,0.0004852
54,135.984,0.7386,0.82523,0.9229,0.69781,0.95143,0.9542,0.80542,0.82235,0.64914,1.01974,0.0004753,0.0004753,0.0004753
55,138.232,0.76346,0.93631,0.93835,0.71291,0.95143,0.96002,0.78363,0.83216,0.65107,1.03279,0.0004654,0.0004654,0.0004654
56,140.679,0.70747,1.02783,0.92551,0.7799,0.98,0.97955,0.77431,0.8716,0.66434,1.05411,0.0004555,0.0004555,0.0004555
57,143.251,0.70329,0.86152,0.92144,0.74877,0.98,0.98056,0.74778,0.86113,0.62525,1.03782,0.0004456,0.0004456,0.0004456
58,145.707,0.68349,0.79456,0.9216,0.69546,0.98,0.98,0.76974,0.81875,0.65437,1.03714,0.0004357,0.0004357,0.0004357
59,147.851,0.57561,1.06603,0.79108,0.94868,0.76877,0.97908,0.75996,0.84509,0.71499,1.03737,0.0004258,0.0004258,0.0004258
60,150.043,0.63085,0.79357,0.88995,0.94579,0.77695,0.97689,0.76574,0.8561,0.69877,1.0331,0.0004159,0.0004159,0.0004159
61,152.373,0.63901,0.87602,0.92434,0.94597,0.78,0.97261,0.78741,0.84286,0.69883,1.0296,0.000406,0.000406,0.000406
62,154.582,0.65802,0.81642,0.90011,0.95816,0.78,0.96864,0.77384,0.79434,0.68038,1.02776,0.0003961,0.0003961,0.0003961
63,156.671,0.60777,0.77752,0.92688,0.94775,0.78,0.96652,0.79851,0.76241,0.66233,1.01784,0.0003862,0.0003862,0.0003862
64,158.89,0.60119,0.71756,0.88481,0.93311,0.78,0.96998,0.78672,0.77082,0.64242,1.01941,0.0003763,0.0003763,0.0003763
65,161.114,0.77617,0.81102,0.96437,0.91151,0.75143,0.9363,0.76326,0.75971,0.64469,1.01265,0.0003664,0.0003664,0.0003664
66,163.393,0.62617,0.68383,0.86903,0.72964,0.95143,0.94573,0.77348,0.77738,0.60889,1.01134,0.0003565,0.0003565,0.0003565
67,165.563,0.62126,0.7389,0.88431,0.74832,0.95143,0.94852,0.76701,0.81356,0.60285,1.01046,0.0003466,0.0003466,0.0003466
68,167.924,0.64813,0.71623,0.8821,0.79702,0.95143,0.95001,0.78014,0.81746,0.60748,1.00645,0.0003367,0.0003367,0.0003367
69,170.109,0.61296,0.90227,0.87711,0.82068,0.95143,0.95454,0.78696,0.75902,0.60071,0.99954,0.0003268,0.0003268,0.0003268
70,172.329,0.64483,0.74835,0.91858,0.8642,0.95143,0.95448,0.7611,0.73314,0.57024,0.99645,0.0003169,0.0003169,0.0003169
71,174.588,0.61903,0.72292,0.8747,0.89169,0.95143,0.95608,0.74327,0.7318,0.55157,0.98512,0.000307,0.000307,0.000307
72,176.724,0.68774,0.91179,0.92579,0.95785,0.96719,0.9819,0.74503,0.75293,0.53018,0.98503,0.0002971,0.0002971,0.0002971
73,178.813,0.61354,0.73792,0.88702,0.95773,0.98,0.98553,0.7434,0.76349,0.54135,0.99403,0.0002872,0.0002872,0.0002872
74,180.997,0.55987,0.6801,0.87566,0.94188,0.98,0.98553,0.77255,0.74319,0.53322,0.99954,0.0002773,0.0002773,0.0002773
75,183.126,0.68319,0.77031,0.86898,0.94552,0.97935,0.98553,0.78584,0.757,0.55169,1.00876,0.0002674,0.0002674,0.0002674
76,185.201,0.59478,0.68599,0.89327,0.94093,0.9667,0.985,0.78877,0.77677,0.5589,1.01157,0.0002575,0.0002575,0.0002575
77,187.264,0.59887,0.78435,0.87472,0.9318,0.98,0.98269,0.78522,0.7863,0.55641,1.01619,0.0002476,0.0002476,0.0002476
78,189.388,0.54078,0.6704,0.87594,0.88689,0.95143,0.95316,0.80977,0.76879,0.54666,1.01074,0.0002377,0.0002377,0.0002377
79,191.533,0.51794,0.63472,0.84265,0.85692,0.95143,0.95319,0.80484,0.76561,0.5612,1.0126,0.0002278,0.0002278,0.0002278
80,193.619,0.60454,0.78734,0.91158,0.84303,0.95143,0.95354,0.80144,0.76217,0.5641,1.01211,0.0002179,0.0002179,0.0002179
81,195.621,0.59579,0.66693,0.89932,0.82638,0.95143,0.9549,0.79511,0.766,0.56059,1.01633,0.000208,0.000208,0.000208
82,197.672,0.54893,0.69778,0.86308,0.82545,0.95143,0.95582,0.79056,0.77057,0.56078,1.01614,0.0001981,0.0001981,0.0001981
83,199.763,0.49788,0.60133,0.83173,0.86697,0.98,0.98553,0.7941,0.76895,0.54671,1.01769,0.0001882,0.0001882,0.0001882
84,201.919,0.49647,0.63336,0.84616,0.88104,0.98,0.985,0.82589,0.76596,0.54508,1.01716,0.0001783,0.0001783,0.0001783
85,204.186,0.51174,0.63918,0.85762,0.8909,0.98,0.98452,0.83054,0.75918,0.53757,1.01508,0.0001684,0.0001684,0.0001684
86,206.632,0.51651,0.63748,0.87168,0.89016,0.98,0.985,0.83033,0.74949,0.53683,1.01495,0.0001585,0.0001585,0.0001585
87,208.908,0.5279,0.66835,0.88631,0.86202,0.95143,0.95934,0.83077,0.7544,0.54155,1.01333,0.0001486,0.0001486,0.0001486
88,211.267,0.51104,0.63879,0.83372,0.87073,0.95143,0.95711,0.84507,0.75022,0.55238,1.01423,0.0001387,0.0001387,0.0001387
89,213.649,0.56256,0.61304,0.84437,0.88171,0.95143,0.95813,0.83438,0.73171,0.53043,1.00717,0.0001288,0.0001288,0.0001288
90,215.891,0.51979,0.61053,0.86102,0.88916,0.95143,0.95816,0.85072,0.71642,0.52621,1.00354,0.0001189,0.0001189,0.0001189
91,249.163,0.71038,1.02944,0.96151,0.89486,0.95143,0.95448,0.80658,0.72341,0.5336,1.01003,0.000109,0.000109,0.000109
92,251.488,0.47395,0.72013,0.85122,0.9203,0.98,0.98013,0.80527,0.74056,0.53548,1.01646,9.91e-05,9.91e-05,9.91e-05
93,253.81,0.56066,0.74867,0.87731,0.91793,0.98,0.97629,0.79883,0.75773,0.54302,1.02636,8.92e-05,8.92e-05,8.92e-05
94,256.107,0.57784,0.80737,0.84246,0.91875,0.98,0.97621,0.79911,0.76278,0.54074,1.02288,7.93e-05,7.93e-05,7.93e-05
95,258.423,0.47647,0.83862,0.85447,0.91891,0.98,0.97608,0.80045,0.76072,0.53868,1.02286,6.94e-05,6.94e-05,6.94e-05
96,260.452,0.46788,0.77695,0.83626,0.92093,0.98,0.97605,0.8203,0.75012,0.52969,1.01458,5.95e-05,5.95e-05,5.95e-05
97,262.82,0.48498,0.79988,0.84035,0.92546,0.98,0.97606,0.82139,0.74492,0.52259,1.01415,4.96e-05,4.96e-05,4.96e-05
98,265.192,0.4379,0.73988,0.84076,0.93029,0.98,0.97794,0.81664,0.75044,0.51063,1.01845,3.97e-05,3.97e-05,3.97e-05
99,267.828,0.41931,0.68375,0.84235,0.93441,0.98,0.97808,0.81822,0.75265,0.50717,1.02164,2.98e-05,2.98e-05,2.98e-05
100,270.372,0.49627,0.72521,0.85879,0.94352,0.98,0.97864,0.81883,0.75185,0.50186,1.01921,1.99e-05,1.99e-05,1.99e-05
